,Product ID,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Air temperature [C],Process temperature [C]
2604,M17464,M,1385.0,45.6,34.0,0,26.30000000000001,36.10000000000002
2605,L49785,L,1552.0,37.4,37.0,0,26.399999999999977,36.19999999999999
2606,H32020,H,1534.0,37.5,39.0,0,26.399999999999977,
2607,L49787,L,1448.0,48.6,44.0,0,26.399999999999977,36.30000000000001
2608,L49788,L,1409.0,44.7,46.0,0,26.5,36.30000000000001
2609,L49789,L,1621.0,34.5,48.0,0,26.399999999999977,36.19999999999999
2610,H32024,H,1547.0,40.9,50.0,0,26.399999999999977,
2611,L49791,L,1957.0,22.1,55.0,0,26.399999999999977,36.10000000000002
2612,L49792,L,2421.0,14.2,57.0,0,26.399999999999977,36.10000000000002
2613,M17473,M,1571.0,38.3,59.0,0,26.30000000000001,36.10000000000002
2614,L49794,L,1634.0,36.8,62.0,0,26.30000000000001,36.10000000000002
2615,L49795,L,1516.0,38.7,64.0,0,26.30000000000001,36.0
2616,L49796,L,1207.0,66.5,66.0,0,26.399999999999977,36.10000000000002
2617,L49797,L,1670.0,35.9,68.0,0,26.399999999999977,36.10000000000002
2618,M17478,M,1461.0,48.6,,0,26.399999999999977,36.10000000000002
2619,L49799,L,1569.0,40.8,73.0,0,26.399999999999977,36.19999999999999
2620,L49800,L,1556.0,35.7,75.0,0,26.399999999999977,36.19999999999999
2621,M17481,M,1506.0,41.5,77.0,0,26.5,36.30000000000001
2622,M17482,M,1642.0,30.3,80.0,0,26.600000000000023,36.39999999999998
2623,M17483,M,1283.0,62.1,83.0,0,26.600000000000023,36.39999999999998
2624,H32038,H,1375.0,46.8,86.0,0,26.69999999999999,36.5
2625,L49805,L,1399.0,39.9,91.0,0,26.69999999999999,36.39999999999998
2626,L49806,L,1650.0,29.8,93.0,0,26.69999999999999,36.39999999999998
2627,M17487,M,,53.2,95.0,0,26.80000000000001,36.60000000000002
2628,H32042,H,1410.0,51.2,98.0,0,26.899999999999977,36.60000000000002
2629,L49809,L,1586.0,37.8,103.0,0,27.0,36.69999999999999
2630,L49810,L,1372.0,39.6,105.0,0,27.0,36.80000000000001
2631,H32045,H,1529.0,42.4,107.0,0,27.0,36.69999999999999
2632,M17492,M,1652.0,28.6,112.0,0,27.0,
2633,L49813,L,1532.0,39.8,115.0,0,27.100000000000023,36.80000000000001
2634,L49814,L,1554.0,32.0,117.0,0,27.0,36.69999999999999
2635,H32049,H,1462.0,51.0,119.0,0,26.899999999999977,36.60000000000002
2636,L49816,L,1254.0,61.3,124.0,0,26.899999999999977,36.60000000000002
2637,L49817,L,1294.0,49.7,126.0,0,26.899999999999977,36.60000000000002
2638,L49818,L,1739.0,27.5,128.0,0,26.80000000000001,36.5
2639,M17499,M,1412.0,47.8,130.0,0,26.80000000000001,36.39999999999998
2640,M17500,M,1372.0,56.2,133.0,0,26.899999999999977,36.5
2641,,H,1420.0,46.7,136.0,0,26.80000000000001,36.5
2642,L49822,L,1542.0,40.3,,0,26.80000000000001,36.5
2643,M17503,M,1401.0,48.1,143.0,0,26.80000000000001,36.39999999999998
2644,L49824,L,1510.0,42.5,146.0,0,26.80000000000001,36.39999999999998
2645,H32059,H,1547.0,38.5,148.0,0,26.899999999999977,36.5
2646,M17506,M,1453.0,43.2,153.0,0,26.80000000000001,36.5
2647,L49827,L,1408.0,45.6,156.0,0,26.80000000000001,36.39999999999998
2648,L49828,L,1436.0,51.6,158.0,0,26.80000000000001,36.39999999999998
2649,M17509,M,1582.0,38.2,160.0,0,26.899999999999977,36.5
2650,L49830,L,1280.0,59.3,163.0,0,26.899999999999977,36.60000000000002
2651,L49831,L,2008.0,20.4,165.0,0,26.899999999999977,36.5
2652,L49832,L,1772.0,23.5,167.0,0,26.899999999999977,36.5
2653,L49833,L,1779.0,26.1,169.0,0,26.899999999999977,36.5
2654,L49834,L,1567.0,35.5,171.0,0,26.899999999999977,36.5
2655,M17515,M,1751.0,27.0,173.0,0,26.80000000000001,36.39999999999998
2656,L49836,L,1349.0,51.3,176.0,0,26.899999999999977,
2657,M17517,M,1425.0,40.8,178.0,0,27.0,
2658,L49838,L,1395.0,44.5,181.0,0,27.0,
2659,H32073,H,1595.0,32.1,,0,26.80000000000001,36.30000000000001
2660,L49840,L,1291.0,56.4,188.0,0,26.80000000000001,36.30000000000001
2661,M17521,M,,42.8,190.0,0,26.899999999999977,36.39999999999998
2662,M17522,M,1483.0,38.1,193.0,0,26.899999999999977,36.39999999999998
2663,L49843,L,1620.0,31.1,196.0,0,26.899999999999977,36.30000000000001
2664,M17524,M,1487.0,42.2,,0,26.899999999999977,36.39999999999998
2665,L49845,L,2256.0,15.9,201.0,0,26.80000000000001,36.39999999999998
2666,H32080,H,1691.0,27.7,203.0,0,26.69999999999999,
2667,M17527,M,1663.0,35.2,208.0,0,26.80000000000001,36.30000000000001
2668,M17528,M,1640.0,31.1,211.0,0,26.80000000000001,36.30000000000001
2669,H32083,H,1494.0,37.8,214.0,0,26.69999999999999,36.30000000000001
2670,L49850,L,,46.2,219.0,0,26.80000000000001,36.39999999999998
2671,,M,1399.0,41.9,221.0,1,26.69999999999999,36.30000000000001
2672,L49852,L,1445.0,42.6,0.0,0,26.69999999999999,36.30000000000001
2673,L49853,L,1480.0,40.9,2.0,0,26.80000000000001,36.39999999999998
2674,L49854,L,1546.0,37.2,,0,26.69999999999999,36.30000000000001
2675,L49855,L,1574.0,35.8,6.0,0,26.69999999999999,36.30000000000001
2676,,L,1592.0,34.2,8.0,0,26.69999999999999,36.30000000000001
2677,L49857,L,1495.0,39.6,10.0,0,26.80000000000001,36.5
2678,L49858,L,1447.0,43.1,12.0,0,26.80000000000001,36.60000000000002
2679,L49859,L,1476.0,44.4,14.0,0,26.80000000000001,
2680,L49860,L,1641.0,27.1,,0,26.80000000000001,36.5
2681,L49861,L,1545.0,32.2,18.0,0,26.80000000000001,36.5
2682,M17542,M,1364.0,44.4,20.0,0,26.899999999999977,36.60000000000002
2683,L49863,L,1590.0,28.5,23.0,0,26.80000000000001,36.5
2684,L49864,L,,37.4,25.0,0,26.80000000000001,36.39999999999998
2685,L49865,L,1609.0,32.5,27.0,0,26.80000000000001,36.39999999999998
2686,L49866,L,1633.0,27.5,29.0,0,26.80000000000001,
2687,L49867,L,1348.0,52.8,31.0,0,26.899999999999977,36.39999999999998
2688,L49868,L,1322.0,53.9,33.0,0,26.899999999999977,36.39999999999998
2689,L49869,L,1641.0,30.1,35.0,0,27.0,36.5
2690,,L,1728.0,26.0,37.0,0,27.0,36.5
2691,L49871,L,1431.0,47.7,39.0,0,27.0,36.60000000000002
2692,L49872,L,1641.0,30.4,41.0,0,27.100000000000023,36.69999999999999
2693,M17553,M,,36.1,43.0,0,27.100000000000023,36.60000000000002
2694,M17554,M,1625.0,38.0,46.0,0,27.100000000000023,36.60000000000002
2695,,L,1869.0,22.7,49.0,0,27.0,36.5
2696,L49876,L,1452.0,46.0,51.0,0,27.0,36.60000000000002
2697,,L,1618.0,28.7,53.0,0,27.0,36.60000000000002
2698,L49878,L,2010.0,20.0,55.0,0,27.0,36.39999999999998
2699,L49879,L,1363.0,60.9,57.0,0,26.899999999999977,36.39999999999998
2700,L49880,L,1473.0,40.4,59.0,0,26.899999999999977,36.30000000000001
2701,L49881,L,1333.0,50.8,61.0,0,26.899999999999977,36.19999999999999
2702,L49882,L,1760.0,25.9,63.0,0,26.80000000000001,36.19999999999999
2703,M17563,M,1372.0,58.2,65.0,0,26.80000000000001,36.19999999999999
2704,M17564,M,1608.0,34.4,68.0,0,26.69999999999999,36.19999999999999
2705,L49885,L,1326.0,64.8,71.0,0,26.69999999999999,36.19999999999999
2706,M17566,M,,37.1,73.0,0,26.600000000000023,36.10000000000002
2707,M17567,M,1539.0,36.1,76.0,0,26.600000000000023,36.0
2708,L49888,L,2266.0,15.3,,0,26.600000000000023,36.10000000000002
2709,L49889,L,1641.0,35.8,81.0,0,26.600000000000023,36.10000000000002
2710,L49890,L,1574.0,39.2,83.0,0,26.600000000000023,36.10000000000002
2711,L49891,L,1407.0,50.6,85.0,0,26.600000000000023,36.10000000000002
2712,H32126,H,1302.0,55.5,87.0,0,26.69999999999999,36.19999999999999
2713,M17573,M,1651.0,30.8,,0,26.600000000000023,36.19999999999999
2714,M17574,M,1366.0,55.2,95.0,0,26.600000000000023,36.10000000000002
2715,M17575,M,1701.0,28.6,98.0,0,26.5,36.0
2716,L49896,L,1498.0,44.6,101.0,0,26.5,36.0
2717,M17577,M,1422.0,45.3,103.0,0,26.5,36.10000000000002
2718,L49898,L,1357.0,47.3,106.0,0,26.5,36.10000000000002
2719,L49899,L,1690.0,29.2,108.0,0,26.5,36.19999999999999
2720,L49900,L,1559.0,39.1,110.0,0,26.600000000000023,36.19999999999999
2721,M17581,M,1553.0,32.4,112.0,0,26.600000000000023,36.30000000000001
2722,L49902,L,1558.0,34.8,115.0,0,26.600000000000023,
2723,L49903,L,1362.0,51.9,117.0,0,26.69999999999999,36.39999999999998
2724,M17584,M,1470.0,42.7,119.0,0,26.80000000000001,36.30000000000001
2725,L49905,L,1555.0,34.8,122.0,0,26.80000000000001,36.39999999999998
2726,M17586,M,1423.0,42.9,124.0,0,26.80000000000001,36.39999999999998
2727,L49907,L,1434.0,38.5,127.0,0,26.69999999999999,36.30000000000001
2728,L49908,L,1779.0,25.5,129.0,0,26.69999999999999,36.30000000000001
2729,L49909,L,1417.0,54.6,131.0,0,26.69999999999999,36.30000000000001
2730,L49910,L,1425.0,45.9,133.0,0,26.600000000000023,36.19999999999999
2731,M17591,M,1597.0,32.9,135.0,0,26.69999999999999,36.19999999999999
2732,L49912,L,1346.0,57.4,138.0,0,26.69999999999999,36.19999999999999
2733,L49913,L,1422.0,40.4,140.0,0,26.69999999999999,36.19999999999999
2734,H32148,H,1572.0,32.8,142.0,0,26.69999999999999,36.19999999999999
2735,L49915,L,1412.0,45.4,,0,26.69999999999999,36.19999999999999
2736,M17596,M,1576.0,36.4,149.0,0,26.69999999999999,36.10000000000002
2737,M17597,M,1508.0,41.2,152.0,0,26.69999999999999,36.10000000000002
2738,M17598,M,1496.0,44.4,155.0,0,26.80000000000001,36.10000000000002
2739,L49919,L,1572.0,35.4,158.0,0,26.80000000000001,36.19999999999999
2740,L49920,L,1525.0,42.8,160.0,0,26.600000000000023,36.0
2741,L49921,L,1378.0,51.9,,0,26.600000000000023,36.0
2742,L49922,L,1369.0,51.4,164.0,0,26.600000000000023,36.10000000000002
2743,L49923,L,1476.0,45.3,166.0,0,26.600000000000023,36.10000000000002
2744,,L,1620.0,30.0,168.0,0,26.69999999999999,
2745,M17605,M,,38.5,170.0,0,26.69999999999999,36.10000000000002
2746,L49926,L,1411.0,46.1,,0,26.69999999999999,36.19999999999999
2747,L49927,L,1616.0,31.6,175.0,0,26.69999999999999,36.19999999999999
2748,L49928,L,1631.0,35.1,177.0,0,26.69999999999999,36.19999999999999
2749,M17609,M,1685.0,28.9,179.0,1,26.69999999999999,36.19999999999999
2750,H32164,H,1456.0,40.6,182.0,0,26.69999999999999,36.19999999999999
2751,L49931,L,1417.0,50.1,187.0,0,26.69999999999999,36.10000000000002
2752,M17612,M,1851.0,24.7,189.0,0,26.69999999999999,36.10000000000002
2753,L49933,L,1715.0,27.8,192.0,0,26.69999999999999,36.10000000000002
2754,H32168,H,1630.0,32.3,,0,26.600000000000023,36.10000000000002
2755,L49935,L,1478.0,38.8,199.0,0,26.69999999999999,36.19999999999999
2756,L49936,L,1781.0,29.6,201.0,0,26.69999999999999,
2757,L49937,L,1439.0,36.1,203.0,0,26.80000000000001,36.19999999999999
2758,M17618,M,1412.0,45.3,205.0,0,26.69999999999999,36.19999999999999
2759,L49939,L,1483.0,41.1,,0,26.69999999999999,36.10000000000002
2760,L49940,L,1400.0,42.6,210.0,0,26.80000000000001,36.19999999999999
2761,L49941,L,1299.0,65.1,212.0,1,26.80000000000001,36.30000000000001
2762,L49942,L,1479.0,44.4,214.0,0,26.80000000000001,36.19999999999999
2763,L49943,L,1491.0,47.5,216.0,0,26.80000000000001,36.19999999999999
2764,M17624,M,1389.0,52.8,,0,26.899999999999977,36.30000000000001
2765,M17625,M,1399.0,54.8,3.0,0,26.899999999999977,36.39999999999998
2766,M17626,M,1889.0,26.0,,0,26.899999999999977,36.39999999999998
2767,L49947,L,1925.0,21.9,9.0,0,27.0,36.5
2768,L49948,L,1675.0,30.2,,0,27.0,36.5
2769,M17629,M,1477.0,38.1,13.0,0,27.0,36.60000000000002
2770,,L,1364.0,45.9,16.0,0,27.0,36.60000000000002
2771,L49951,L,1451.0,39.4,18.0,0,26.899999999999977,36.5
2772,L49952,L,1467.0,41.2,20.0,0,26.899999999999977,36.39999999999998
2773,L49953,L,1858.0,22.5,22.0,0,26.899999999999977,36.39999999999998
2774,L49954,L,1559.0,39.7,24.0,0,27.100000000000023,36.39999999999998
2775,L49955,L,1560.0,47.7,26.0,0,27.100000000000023,36.39999999999998
2776,L49956,L,1453.0,47.6,,0,27.100000000000023,36.39999999999998
2777,L49957,L,1464.0,41.7,30.0,0,27.100000000000023,36.39999999999998
2778,L49958,L,1308.0,50.2,32.0,0,27.0,36.39999999999998
2779,L49959,L,1353.0,50.9,34.0,0,27.100000000000023,36.5
2780,M17640,M,1556.0,35.8,36.0,0,27.19999999999999,36.60000000000002
2781,L49961,L,2183.0,17.8,39.0,0,27.19999999999999,36.5
2782,M17642,M,1491.0,41.8,41.0,0,27.19999999999999,36.60000000000002
2783,M17643,M,1528.0,35.1,44.0,0,27.19999999999999,36.60000000000002
2784,L49964,L,1430.0,52.7,47.0,0,27.19999999999999,36.60000000000002
2785,L49965,L,1495.0,32.6,49.0,0,27.19999999999999,36.5
2786,M17646,M,1630.0,28.3,,0,27.19999999999999,
2787,M17647,M,1524.0,38.4,,0,27.30000000000001,36.60000000000002
2788,L49968,L,1326.0,52.4,57.0,0,27.30000000000001,36.60000000000002
2789,H32203,H,1438.0,44.0,59.0,0,27.30000000000001,36.5
2790,L49970,L,1356.0,45.9,64.0,0,27.399999999999977,36.60000000000002
2791,H32205,H,1416.0,43.3,66.0,0,27.399999999999977,36.60000000000002
2792,L49972,L,1584.0,32.6,,0,27.399999999999977,36.69999999999999
2793,L49973,L,1597.0,31.8,73.0,0,27.30000000000001,36.60000000000002
2794,L49974,L,1553.0,43.9,75.0,0,27.399999999999977,36.60000000000002
2795,M17655,M,1405.0,49.4,77.0,0,27.30000000000001,36.5
2796,L49976,L,1539.0,35.3,80.0,0,27.19999999999999,36.5
2797,M17657,M,1398.0,53.7,82.0,0,27.30000000000001,36.60000000000002
2798,L49978,L,1568.0,39.6,85.0,0,27.30000000000001,36.60000000000002
2799,L49979,L,1404.0,44.6,87.0,0,27.30000000000001,36.60000000000002
2800,M17660,M,1500.0,45.7,89.0,0,27.19999999999999,36.5
2801,M17661,M,1642.0,28.8,92.0,0,27.19999999999999,36.5
2802,M17662,M,1509.0,46.6,95.0,0,27.30000000000001,36.60000000000002
2803,L49983,L,1343.0,50.2,98.0,0,27.19999999999999,36.5
2804,L49984,L,1450.0,40.1,100.0,0,27.100000000000023,36.5
2805,L49985,L,1460.0,43.5,102.0,0,27.0,36.39999999999998
2806,L49986,L,1364.0,41.2,104.0,0,27.0,
2807,M17667,M,1452.0,41.9,106.0,0,26.899999999999977,36.30000000000001
2808,L49988,L,1471.0,41.8,109.0,0,26.899999999999977,36.30000000000001
2809,L49989,L,1598.0,34.6,111.0,0,26.899999999999977,36.19999999999999
2810,L49990,L,1772.0,24.8,113.0,0,26.80000000000001,36.10000000000002
2811,L49991,L,1761.0,25.6,,0,26.899999999999977,36.19999999999999
2812,M17672,M,1413.0,40.7,117.0,0,27.0,36.30000000000001
2813,L49993,L,1887.0,22.6,120.0,0,27.0,
2814,L49994,L,1395.0,56.5,122.0,0,27.0,36.30000000000001
2815,M17675,M,1569.0,31.6,124.0,0,27.100000000000023,36.39999999999998
2816,L49996,L,1434.0,47.3,127.0,0,27.100000000000023,36.39999999999998
2817,L49997,L,1417.0,41.1,129.0,0,27.19999999999999,36.5
2818,L49998,L,1729.0,28.4,131.0,0,27.19999999999999,36.5
2819,L49999,L,1356.0,51.1,133.0,0,27.19999999999999,36.5
2820,L50000,L,1436.0,48.8,135.0,0,27.19999999999999,36.5
2821,M17681,M,1419.0,42.5,137.0,0,27.30000000000001,36.60000000000002
2822,L50002,L,1593.0,38.1,140.0,0,27.30000000000001,36.60000000000002
2823,M17683,M,1320.0,62.2,142.0,0,27.30000000000001,36.5
2824,M17684,M,1448.0,42.4,145.0,0,27.30000000000001,36.5
2825,L50005,L,1470.0,33.5,148.0,0,27.30000000000001,36.39999999999998
2826,M17686,M,1612.0,33.1,150.0,0,27.30000000000001,36.39999999999998
2827,L50007,L,1412.0,51.6,153.0,0,27.399999999999977,36.39999999999998
2828,,M,1875.0,23.9,155.0,0,27.399999999999977,36.39999999999998
2829,L50009,L,1612.0,36.0,158.0,0,27.30000000000001,
2830,M17690,M,1411.0,41.6,160.0,0,27.399999999999977,36.30000000000001
2831,M17691,M,1490.0,47.9,163.0,0,27.30000000000001,36.19999999999999
2832,M17692,M,1467.0,40.3,166.0,0,27.399999999999977,36.30000000000001
2833,L50013,L,1807.0,26.4,169.0,0,27.30000000000001,36.19999999999999
2834,L50014,L,1368.0,46.0,171.0,0,27.30000000000001,36.10000000000002
2835,L50015,L,1572.0,32.0,173.0,0,27.30000000000001,36.19999999999999
2836,M17696,M,1458.0,44.3,175.0,0,27.30000000000001,36.10000000000002
2837,L50017,L,1699.0,30.3,178.0,0,27.30000000000001,36.10000000000002
2838,L50018,L,1478.0,39.5,180.0,0,27.30000000000001,36.30000000000001
2839,M17699,M,1362.0,42.1,182.0,0,27.399999999999977,36.39999999999998
2840,H32254,H,1487.0,38.9,185.0,0,27.399999999999977,36.39999999999998
2841,L50021,L,1705.0,29.4,190.0,0,27.30000000000001,36.39999999999998
2842,L50022,L,1345.0,53.5,192.0,0,27.30000000000001,36.30000000000001
2843,L50023,L,1532.0,40.2,194.0,0,27.30000000000001,36.19999999999999
2844,L50024,L,1650.0,35.2,196.0,0,27.30000000000001,36.19999999999999
2845,L50025,L,1398.0,54.4,198.0,0,27.30000000000001,36.19999999999999
2846,L50026,L,1412.0,44.8,200.0,0,27.30000000000001,36.19999999999999
2847,L50027,L,1525.0,39.6,202.0,0,27.399999999999977,36.30000000000001
2848,M17708,M,1391.0,57.9,204.0,0,27.30000000000001,36.30000000000001
2849,L50029,L,1766.0,28.2,207.0,0,27.399999999999977,36.30000000000001
2850,L50030,L,1671.0,35.0,209.0,0,27.399999999999977,36.30000000000001
2851,L50031,L,1373.0,48.8,211.0,0,27.5,36.30000000000001
2852,M17712,M,1347.0,50.1,213.0,0,27.5,36.39999999999998
2853,M17713,M,1539.0,39.1,,0,27.5,36.30000000000001
2854,L50034,L,1470.0,40.8,219.0,0,27.5,36.30000000000001
2855,L50035,L,1528.0,37.0,221.0,0,27.5,36.30000000000001
2856,H32270,H,1471.0,45.2,223.0,0,27.5,36.30000000000001
2857,M17717,M,1528.0,37.2,228.0,0,27.399999999999977,36.19999999999999
2858,L50038,L,1417.0,51.5,231.0,1,27.5,36.30000000000001
2859,L50039,L,1549.0,43.4,233.0,0,27.600000000000023,36.39999999999998
2860,H32274,H,1463.0,49.2,235.0,0,27.600000000000023,36.39999999999998
2861,L50041,L,1479.0,43.6,240.0,0,27.69999999999999,36.5
2862,L50042,L,1867.0,23.0,,0,27.600000000000023,36.5
2863,L50043,L,1471.0,44.1,244.0,0,27.600000000000023,36.39999999999998
2864,H32278,H,1380.0,47.6,246.0,1,27.600000000000023,36.39999999999998
2865,H32279,H,1623.0,32.7,0.0,0,27.69999999999999,36.69999999999999
2866,L50046,L,1997.0,20.7,5.0,0,27.80000000000001,36.69999999999999
2867,H32281,H,1390.0,48.5,7.0,0,27.69999999999999,36.60000000000002
2868,L50048,L,1418.0,46.6,,0,27.80000000000001,36.69999999999999
2869,L50049,L,1519.0,35.8,14.0,0,27.80000000000001,36.69999999999999
2870,M17730,M,1519.0,39.7,16.0,0,27.80000000000001,36.69999999999999
2871,M17731,M,1536.0,37.2,,0,27.69999999999999,36.60000000000002
2872,L50052,L,1680.0,28.7,22.0,0,27.80000000000001,
2873,H32287,H,1555.0,37.9,,0,27.600000000000023,36.39999999999998
2874,L50054,L,1471.0,49.6,29.0,0,27.600000000000023,36.5
2875,,M,1877.0,23.8,,0,27.5,36.39999999999998
2876,M17736,M,1578.0,30.5,34.0,0,27.5,36.30000000000001
2877,M17737,M,1655.0,32.1,37.0,0,27.5,36.39999999999998
2878,H32292,H,1502.0,34.3,40.0,0,27.5,36.39999999999998
2879,M17739,M,1367.0,63.2,45.0,1,27.600000000000023,36.39999999999998
2880,L50060,L,1541.0,37.2,,0,27.69999999999999,36.5
2881,M17741,M,1588.0,37.0,50.0,0,27.600000000000023,36.60000000000002
2882,L50062,L,1684.0,32.8,53.0,0,27.600000000000023,36.60000000000002
2883,L50063,L,1437.0,40.0,,0,27.600000000000023,36.5
2884,L50064,L,1409.0,42.4,,0,27.600000000000023,36.60000000000002
2885,M17745,M,1320.0,49.9,59.0,0,27.5,36.5
2886,H32300,H,1635.0,34.2,62.0,0,27.5,36.5
2887,,M,1691.0,27.6,,0,27.5,36.5
2888,M17748,M,1365.0,50.0,70.0,0,27.600000000000023,36.60000000000002
2889,M17749,M,1523.0,38.2,,0,27.69999999999999,36.69999999999999
2890,L50070,L,1593.0,32.4,,0,27.600000000000023,36.69999999999999
2891,L50071,L,1682.0,30.7,78.0,0,27.600000000000023,36.60000000000002
2892,L50072,L,1329.0,54.3,,0,27.69999999999999,36.60000000000002
2893,M17753,M,1568.0,35.2,82.0,0,27.69999999999999,36.60000000000002
2894,L50074,L,1733.0,24.8,85.0,0,27.69999999999999,36.60000000000002
2895,M17755,M,1473.0,48.1,87.0,0,27.69999999999999,36.60000000000002
2896,M17756,M,1633.0,31.3,90.0,0,27.69999999999999,36.5
2897,M17757,M,1530.0,40.2,93.0,0,27.600000000000023,36.5
2898,M17758,M,1550.0,40.2,96.0,0,27.600000000000023,36.5
2899,L50079,L,1410.0,40.6,99.0,0,27.600000000000023,36.39999999999998
2900,L50080,L,1574.0,33.5,101.0,0,27.5,36.30000000000001
2901,L50081,L,1425.0,40.3,,0,27.600000000000023,36.39999999999998
2902,M17762,M,1541.0,35.2,105.0,0,27.600000000000023,36.39999999999998
2903,M17763,M,1733.0,26.7,108.0,0,27.69999999999999,36.5
2904,L50084,L,2496.0,13.5,111.0,0,27.600000000000023,36.39999999999998
2905,L50085,L,1552.0,36.4,113.0,0,27.600000000000023,36.39999999999998
2906,L50086,L,1409.0,38.7,115.0,0,27.600000000000023,36.30000000000001
2907,M17767,M,1581.0,35.7,117.0,0,27.600000000000023,36.39999999999998
2908,L50088,L,1251.0,59.9,120.0,0,27.69999999999999,36.5
2909,,L,1500.0,44.1,,0,27.69999999999999,36.60000000000002
2910,L50090,L,1576.0,38.8,124.0,0,27.600000000000023,36.5
2911,M17771,M,1352.0,44.0,126.0,0,27.69999999999999,36.5
2912,L50092,L,1661.0,30.3,,0,27.69999999999999,36.60000000000002
2913,L50093,L,1541.0,34.6,131.0,0,27.69999999999999,36.60000000000002
2914,H32328,H,1888.0,20.5,133.0,0,27.600000000000023,36.60000000000002
2915,L50095,L,1255.0,62.1,138.0,0,27.5,36.5
2916,L50096,L,1411.0,41.6,140.0,0,27.600000000000023,36.60000000000002
2917,L50097,L,1516.0,39.0,142.0,0,27.600000000000023,36.5
2918,M17778,M,1492.0,34.0,144.0,0,27.600000000000023,36.5
2919,L50099,L,1726.0,30.0,147.0,0,27.600000000000023,36.60000000000002
2920,L50100,L,1598.0,33.7,149.0,0,27.69999999999999,36.69999999999999
2921,L50101,L,1657.0,31.1,151.0,0,27.80000000000001,36.80000000000001
2922,L50102,L,1481.0,38.1,153.0,0,27.80000000000001,
2923,M17783,M,1397.0,51.3,155.0,0,27.69999999999999,36.69999999999999
2924,L50104,L,1461.0,44.3,158.0,0,27.80000000000001,36.69999999999999
2925,M17785,M,1388.0,51.1,160.0,0,27.69999999999999,36.60000000000002
2926,L50106,L,1507.0,52.4,163.0,0,27.69999999999999,36.69999999999999
2927,M17787,M,1421.0,49.8,165.0,0,27.69999999999999,36.60000000000002
2928,M17788,M,1258.0,54.9,168.0,0,27.80000000000001,36.69999999999999
2929,M17789,M,1482.0,39.0,,0,27.80000000000001,36.69999999999999
